C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_41_640.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_41_640.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_41_640.jpg,-0.1,1,0,11.58121
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_41_714.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_41_714.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_41_714.jpg,-0.3,1,0,12.40416
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_41_781.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_41_781.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_41_781.jpg,-0.45,1,0,12.7422
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_41_851.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_41_851.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_41_851.jpg,0,1,0,13.64078
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_41_922.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_41_922.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_41_922.jpg,0,1,0,14.53811
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_41_991.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_41_991.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_41_991.jpg,0,1,0,15.38517
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_060.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_060.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_060.jpg,-0.1,1,0,15.76017
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_132.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_132.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_132.jpg,-0.3,1,0,16.58834
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_203.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_203.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_203.jpg,-0.45,1,0,17.36012
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_274.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_274.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_274.jpg,-0.6500001,1,0,18.04746
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_346.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_346.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_346.jpg,-0.8000001,1,0,18.3919
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_419.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_419.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_419.jpg,0,1,0,19.18265
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_491.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_491.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_491.jpg,0,1,0,19.97329
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_559.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_559.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_559.jpg,0,1,0,20.59267
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_631.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_631.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_631.jpg,0,1,0,21.39199
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_703.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_703.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_703.jpg,0,1,0,21.97664
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_776.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_776.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_776.jpg,-0.05,1,0,22.76922
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_843.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_843.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_843.jpg,-0.2,1,0,23.34688
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_910.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_910.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_910.jpg,-0.4,1,0,24.04731
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_42_982.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_42_982.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_42_982.jpg,0,1,0,24.61419
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_053.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_053.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_053.jpg,0,1,0,25.37978
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_123.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_123.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_123.jpg,0,1,0,25.95159
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_193.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_193.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_193.jpg,0,1,0,26.71021
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_265.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_265.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_265.jpg,0,1,0,27.27518
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_339.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_339.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_339.jpg,-0.15,1,0,28.01571
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_411.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_411.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_411.jpg,-0.35,1,0,28.68999
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_480.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_480.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_480.jpg,-0.5000001,1,0,29.13562
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_553.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_553.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_553.jpg,0,1,0,29.74287
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_622.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_622.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_622.jpg,0,1,0,30.18422
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_688.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_688.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_688.jpg,0,1,0,30.1893
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_756.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_756.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_756.jpg,0,1,0,30.19011
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_829.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_829.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_829.jpg,0,1,0,30.19042
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_902.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_902.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_902.jpg,0,1,0,30.19023
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_43_971.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_43_971.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_43_971.jpg,0,1,0,30.19029
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_044.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_044.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_044.jpg,0,1,0,30.19081
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_112.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_112.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_112.jpg,-0.15,1,0,30.18441
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_180.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_180.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_180.jpg,0,1,0,30.18616
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_249.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_249.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_249.jpg,0,1,0,30.1902
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_322.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_322.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_322.jpg,-0.05,1,0,30.19002
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_390.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_390.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_390.jpg,-0.25,1,0,30.17635
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_458.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_458.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_458.jpg,-0.4,1,0,30.15889
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_524.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_524.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_524.jpg,-0.5500001,1,0,30.14027
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_597.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_597.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_597.jpg,0,1,0,30.18597
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_669.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_669.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_669.jpg,0,1,0,30.18924
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_740.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_740.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_740.jpg,0,1,0,30.19011
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_813.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_813.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_813.jpg,0,1,0,30.18941
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_885.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_885.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_885.jpg,0,1,0,30.19033
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_44_954.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_44_954.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_44_954.jpg,0,1,0,30.19032
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_022.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_022.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_022.jpg,-0.15,1,0,30.18455
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_095.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_095.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_095.jpg,0,1,0,30.18976
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_163.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_163.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_163.jpg,0,1,0,30.19027
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_235.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_235.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_235.jpg,0,1,0,30.19029
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_304.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_304.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_304.jpg,0,1,0,30.19031
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_372.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_372.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_372.jpg,0,1,0,30.1903
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_445.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_445.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_445.jpg,0,1,0,30.19047
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_515.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_515.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_515.jpg,-0.05,1,0,30.18975
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_583.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_583.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_583.jpg,-0.2,1,0,30.17988
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_652.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_652.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_652.jpg,-0.4,1,0,30.15764
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_722.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_722.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_722.jpg,0,1,0,30.18745
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_794.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_794.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_794.jpg,0,1,0,30.18982
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_866.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_866.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_866.jpg,0,1,0,30.19019
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_45_937.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_45_937.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_45_937.jpg,0,1,0,30.1903
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_46_010.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_46_010.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_46_010.jpg,-0.15,1,0,30.18504
C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\center_2022_02_22_12_44_46_078.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\left_2022_02_22_12_44_46_078.jpg,C:\Users\YSH\Documents\OurAICar\simulation\simple\data\IMG\right_2022_02_22_12_44_46_078.jpg,-0.3,1,0,30.1701
